;nome;num_colecao;extras;lingua;condicao;preco_unitario
1060;Metapod;(54, 102);;Português / Inglês;NM;14.39
1061;Metapod;(54, 102);Edition One;Português;MP;19.9
1062;Metapod;(54, 102);Edition One;Português;SP;24.9
1063;Metapod;(54, 102);;Português;M;26.91
1064;Metapod;(54, 102);Edition One;Português;SP;39.9
1065;Metapod;(54, 102);;Português;M;45.0
1066;Metapod;(54, 102);Edition One;Português;SP;66.41
1067;Metapod;(54, 102);Edition One;Português;NM;78.9
1068;Nidoran Macho;(55, 102);;Português;D;0.15
1069;Nidoran Macho;(55, 102);;Inglês;D;0.15
1070;Nidoran Macho;(55, 102);;Português / Inglês;HP;0.17
1071;Nidoran Macho;(55, 102);;Inglês;HP;0.2
1072;Nidoran Macho;(55, 102);;Português;MP;0.21
1073;Nidoran Macho;(55, 102);;Japonês;SP;0.3
1074;Nidoran Macho;(55, 102);;Português;MP;0.3
1075;Nidoran Macho;(55, 102);;Inglês;MP;0.3
1076;Nidoran Macho;(55, 102);;Inglês;SP;0.34
1077;Nidoran Macho;(55, 102);;Português;SP;0.5
1078;Nidoran Macho;(55, 102);;Português;SP;0.5
1079;Nidoran Macho;(55, 102);;Português;HP;0.51
1080;Nidoran Macho;(55, 102);;Português;MP;0.68
1081;Nidoran Macho;(55, 102);;Português;HP;0.98
1082;Nidoran Macho;(55, 102);;Português;HP;1.3
1083;Nidoran Macho;(55, 102);;Português;MP;1.5
1084;Nidoran Macho;(55, 102);;Português;HP;1.5
1085;Nidoran Macho;(55, 102);;Português;SP;1.7
1086;Nidoran Macho;(55, 102);;Inglês;D;1.9
1087;Nidoran Macho;(55, 102);;Português;MP;1.98
1088;Nidoran Macho;(55, 102);;Português;MP;2.0
1089;Nidoran Macho;(55, 102);;Português;SP;2.0
1090;Nidoran Macho;(55, 102);;Inglês;HP;2.3
1091;Nidoran Macho;(55, 102);;Inglês;MP;2.5
1092;Nidoran Macho;(55, 102);;Inglês;SP;2.7
1093;Nidoran Macho;(55, 102);;Português;MP;2.99
1094;Nidoran Macho;(55, 102);;Português;SP;3.98
1095;Nidoran Macho;(55, 102);;Português;SP;4.05
1096;Nidoran Macho;(55, 102);;Inglês;SP;4.49
1097;Nidoran Macho;(55, 102);;Português;NM;7.98
1098;Nidoran Macho;(55, 102);;Português;NM;8.09
1099;Nidoran Macho;(55, 102);;Português;SP;8.5
1100;Nidoran Macho;(55, 102);Edition One;Português;D;9.9
1101;Nidoran Macho;(55, 102);Edition One;Português;MP;11.9
1102;Nidoran Macho;(55, 102);Shadowless;Inglês;HP;14.5
1103;Nidoran Macho;(55, 102);;Português;M;15.29
1104;Nidoran Macho;(55, 102);;Português / Inglês;NM;17.91
1105;Nidoran Macho;(55, 102);Edition One;Português;MP;19.9
1106;Nidoran Macho;(55, 102);;Português;M;23.39
1107;Nidoran Macho;(55, 102);;Italiano;M;26.1
1108;Nidoran Macho;(55, 102);;Inglês;M;31.5
1109;Nidoran Macho;(55, 102);Edition One;Português;SP;32.5
1110;Nidoran Macho;(55, 102);Edition One;Português;SP;39.9
1111;Nidoran Macho;(55, 102);Edition One;Português;NM;79.9
1112;Onix;(56, 102);;Português;HP;0.09
1113;Onix;(56, 102);;Português;HP;0.2
1114;Onix;(56, 102);;Português;MP;0.3
1115;Onix;(56, 102);;Inglês;MP;0.3
1116;Onix;(56, 102);;Português;SP;0.5
1117;Onix;(56, 102);;Inglês;SP;0.5
1118;Onix;(56, 102);;Português;HP;0.5
1119;Onix;(56, 102);;Português;D;0.9
1120;Onix;(56, 102);;Português;HP;0.94
1121;Onix;(56, 102);;Português;HP;0.98
1122;Onix;(56, 102);;Inglês;HP;0.98
1123;Onix;(56, 102);;Espanhol;SP;1.0
1124;Onix;(56, 102);;Português;MP;1.0
1125;Onix;(56, 102);;Espanhol;HP;1.1
1126;Onix;(56, 102);;Português;HP;1.3
1127;Onix;(56, 102);;Português;MP;1.5
1128;Onix;(56, 102);;Português;MP;1.5
1129;Onix;(56, 102);;Português;MP;1.57
1130;Onix;(56, 102);;Português;SP;1.7
1131;Onix;(56, 102);;Português;SP;1.79
1132;Onix;(56, 102);;Inglês;D;1.9
1133;Onix;(56, 102);;Português;MP;1.98
1134;Onix;(56, 102);;Inglês;MP;1.98
1135;Onix;(56, 102);;Português;MP;1.99
1136;Onix;(56, 102);;Inglês;MP;2.5
1137;Onix;(56, 102);;Inglês;SP;2.7
1138;Onix;(56, 102);;Português;SP;2.99
1139;Onix;(56, 102);;Português / Inglês;SP;3.42
1140;Onix;(56, 102);;Português / Inglês;MP;5.0
1141;Onix;(56, 102);Edition One;Português;MP;5.0
1142;Onix;(56, 102);;Português;SP;5.98
1143;Onix;(56, 102);Edition One;Português;MP;8.0
1144;Onix;(56, 102);;Português;NM;8.09
1145;Onix;(56, 102);Edition One;Português;MP;9.9
1146;Onix;(56, 102);;Português;NM;9.98
1147;Onix;(56, 102);Edition One;Português;SP;15.0
1148;Onix;(56, 102);;Português / Inglês;M;17.91
1149;Onix;(56, 102);;Português;NM;17.91
1150;Onix;(56, 102);;Português;NM;26.91
1151;Onix;(56, 102);;Português;M;35.91
1152;Onix;(56, 102);Edition One;Português;SP;39.9
1153;Onix;(56, 102);;Português;M;45.0
1154;Onix;(56, 102);;Inglês;M;49.5
1155;Onix;(56, 102);Edition One;Português;SP;49.9
1156;Onix;(56, 102);;Inglês;M;58.95
1157;Pidgey;(57, 102);;Português;MP;0.14
1158;Pidgey;(57, 102);;Português;HP;0.14
1159;Pidgey;(57, 102);;Português;HP;0.17
1160;Pidgey;(57, 102);;Inglês;D;0.25
1161;Pidgey;(57, 102);;Português;HP;0.3
1162;Pidgey;(57, 102);;Português;HP;0.45
1163;Pidgey;(57, 102);;Inglês;SP;0.47
1164;Pidgey;(57, 102);;Português;HP;0.51
1165;Pidgey;(57, 102);;Português;MP;0.53
1166;Pidgey;(57, 102);;Português;SP;1.71
1167;Pidgey;(57, 102);;Português;SP;1.98
1168;Pidgey;(57, 102);;Português / Inglês;MP;2.0
1169;Pidgey;(57, 102);;Inglês;SP;2.69
1170;Pidgey;(57, 102);Edition One;Português;HP;5.0
1171;Pidgey;(57, 102);Edition One;Português;D;5.0
1172;Pidgey;(57, 102);;Português;SP;8.96
1173;Pidgey;(57, 102);Edition One;Português;HP;9.9
1174;Pidgey;(57, 102);Edition One;Português;D;10.9
1175;Pidgey;(57, 102);Edition One;Português;MP;19.9
1176;Pidgey;(57, 102);;Português;M;26.91
1177;Pidgey;(57, 102);;Inglês;M;32.39
1178;Poliwag;(59, 102);;Português;D;0.16
1179;Poliwag;(59, 102);;Português / Inglês;HP;0.17
1180;Poliwag;(59, 102);;Inglês;HP;0.18
1181;Poliwag;(59, 102);;Inglês;HP;0.18
1182;Poliwag;(59, 102);;Português;HP;0.2
1183;Poliwag;(59, 102);;Português;MP;0.25
1184;Poliwag;(59, 102);;Japonês;M;0.5
1185;Poliwag;(59, 102);;Português;D;0.9
1186;Poliwag;(59, 102);;Português;NM;1.0
1187;Poliwag;(59, 102);;Inglês;SP;1.19
1188;Poliwag;(59, 102);;Português;HP;1.3
1189;Poliwag;(59, 102);;Português;MP;1.5
1190;Poliwag;(59, 102);;Inglês;NM;1.5
1191;Poliwag;(59, 102);;Português;SP;1.7
1192;Poliwag;(59, 102);;Inglês;D;1.9
1193;Poliwag;(59, 102);;Português;HP;1.98
1194;Poliwag;(59, 102);;Português;SP;2.0
1195;Poliwag;(59, 102);;Inglês;HP;2.3
1196;Poliwag;(59, 102);;Inglês;MP;2.5
1197;Poliwag;(59, 102);;Inglês;SP;2.7
1198;Poliwag;(59, 102);;Português;MP;3.9
1199;Poliwag;(59, 102);;Português;SP;3.99
1200;Poliwag;(59, 102);;Inglês;SP;3.99
1201;Poliwag;(59, 102);Edition One;Português / Inglês;D;4.25
1202;Poliwag;(59, 102);;Português;SP;4.99
1203;Poliwag;(59, 102);;Inglês;SP;5.99
1204;Poliwag;(59, 102);Edition One;Português;SP;6.0
1205;Poliwag;(59, 102);;Português / Inglês;SP;6.29
1206;Poliwag;(59, 102);Edition One;Português;SP;8.0
1207;Poliwag;(59, 102);;Inglês;SP;8.1
1208;Poliwag;(59, 102);;Português;SP;8.99
1209;Poliwag;(59, 102);Shadowless;Inglês;D;9.5
1210;Poliwag;(59, 102);;Português;SP;9.9
1211;Poliwag;(59, 102);Edition One;Português;MP;10.9
1212;Poliwag;(59, 102);Shadowless;Inglês;HP;12.5
1213;Poliwag;(59, 102);Edition One;Português;HP;12.9
1214;Poliwag;(59, 102);Edition One;Português;MP;12.9
1215;Poliwag;(59, 102);Edition One;Português;MP;13.9
1216;Poliwag;(59, 102);;Português;SP;14.39
1217;Poliwag;(59, 102);Edition One;Português;SP;14.9
1218;Poliwag;(59, 102);;Inglês;NM;17.91
1219;Poliwag;(59, 102);;Português;NM;17.91
1220;Poliwag;(59, 102);;Inglês;NM;26.91
1221;Poliwag;(59, 102);;Inglês;M;35.91
1222;Poliwag;(59, 102);;Inglês;M;53.6
1223;Poliwag;(59, 102);;Português;M;54.0
1224;Ponyta;(60, 102);;Português;D;0.09
1225;Ponyta;(60, 102);;Português;HP;0.1
1226;Ponyta;(60, 102);;Português;HP;0.15
1227;Ponyta;(60, 102);;Português;MP;0.2
1228;Ponyta;(60, 102);;Português;HP;0.25
1229;Ponyta;(60, 102);;Português;MP;0.32
1230;Ponyta;(60, 102);;Português;D;0.35
1231;Ponyta;(60, 102);;Italiano;D;0.35
1232;Ponyta;(60, 102);;Português;HP;0.4
1233;Ponyta;(60, 102);;Português;HP;0.51
1234;Ponyta;(60, 102);;Inglês;MP;0.63
1235;Ponyta;(60, 102);;Português;MP;0.63
1236;Ponyta;(60, 102);;Português;D;0.9
1237;Ponyta;(60, 102);;Português;HP;0.98
1238;Ponyta;(60, 102);;Inglês;HP;0.98
1239;Ponyta;(60, 102);;Português;NM;1.0
1240;Ponyta;(60, 102);;Português;HP;1.3
1241;Ponyta;(60, 102);;Inglês;HP;1.35
1242;Ponyta;(60, 102);;Português;MP;1.5
1243;Ponyta;(60, 102);;Português;MP;1.5
1244;Ponyta;(60, 102);;Português;SP;1.7
1245;Ponyta;(60, 102);;Português;MP;1.99
1246;Ponyta;(60, 102);;Inglês;MP;1.99
1247;Ponyta;(60, 102);;Português / Inglês;MP;2.0
1248;Ponyta;(60, 102);;Inglês;HP;2.3
1249;Ponyta;(60, 102);;Inglês;MP;2.5
1250;Ponyta;(60, 102);;Inglês;MP;2.5
1251;Ponyta;(60, 102);;Inglês;MP;2.69
1252;Ponyta;(60, 102);;Inglês;SP;2.7
1253;Ponyta;(60, 102);;Português;MP;2.98
1254;Ponyta;(60, 102);;Inglês;MP;2.98
1255;Ponyta;(60, 102);;Português / Inglês;SP;4.95
1256;Ponyta;(60, 102);;Português;SP;4.98
1257;Ponyta;(60, 102);;Inglês;SP;4.98
1258;Ponyta;(60, 102);Edition One;Português;D;6.0
1259;Ponyta;(60, 102);;Português;SP;6.5
1260;Ponyta;(60, 102);Edition One;Português;MP;8.0
1261;Ponyta;(60, 102);;Português;NM;8.09
1262;Ponyta;(60, 102);Shadowless;Inglês;D;9.5
1263;Ponyta;(60, 102);;Inglês;NM;9.9
1264;Ponyta;(60, 102);;Português;NM;9.9
1265;Ponyta;(60, 102);;Português / Inglês;NM;14.39
1266;Ponyta;(60, 102);;Japonês;M;17.91
1267;Ponyta;(60, 102);;Inglês;M;26.91
1268;Ponyta;(60, 102);Edition One;Português;SP;34.0
1269;Ponyta;(60, 102);Edition One;Português;MP;39.9
1270;Ponyta;(60, 102);Edition One;Português;SP;52.5
1271;Ponyta;(60, 102);Edition One;Português;SP;69.9
1272;Ponyta;(60, 102);Edition One;Português;M;89.9
1273;Ponyta;(60, 102);Edition One;Português;NM;98.9
1274;Rattata;(61, 102);;Português;HP;0.4
1275;Rattata;(61, 102);;Português;HP;0.45
1276;Rattata;(61, 102);;Inglês;HP;0.48
1277;Rattata;(61, 102);;Português;HP;0.48
1278;Rattata;(61, 102);;Português;HP;0.51
1279;Rattata;(61, 102);;Português;MP;0.63
1280;Rattata;(61, 102);;Inglês;MP;0.63
1281;Rattata;(61, 102);;Português;HP;0.68
1282;Rattata;(61, 102);;Português;MP;0.75
1283;Rattata;(61, 102);;Português;D;0.9
1284;Rattata;(61, 102);;Português / Inglês;MP;1.0
1285;Rattata;(61, 102);;Português / Inglês;MP;1.08
1286;Rattata;(61, 102);;Português;HP;1.3
1287;Rattata;(61, 102);;Português;MP;1.5
1288;Rattata;(61, 102);;Português;SP;1.98
1289;Rattata;(61, 102);;Português;MP;2.03
1290;Rattata;(61, 102);;Inglês;HP;2.3
1291;Rattata;(61, 102);;Inglês;MP;2.5
1292;Rattata;(61, 102);;Português;MP;2.69
1293;Rattata;(61, 102);;Inglês;SP;2.7
1294;Rattata;(61, 102);;Português;SP;2.99
1295;Rattata;(61, 102);;Inglês;SP;2.99
1296;Rattata;(61, 102);;Português;SP;4.05
1297;Rattata;(61, 102);;Português;SP;4.05
1298;Rattata;(61, 102);;Português;SP;4.95
1299;Rattata;(61, 102);;Inglês;SP;4.95
1300;Rattata;(61, 102);;Português;NM;8.09
1301;Rattata;(61, 102);;Português;NM;8.09
1302;Rattata;(61, 102);Edition One;Português;SP;8.9
1303;Rattata;(61, 102);;Português;SP;9.99
1304;Rattata;(61, 102);;Inglês;NM;11.25
1305;Rattata;(61, 102);;Inglês;NM;17.91
1306;Rattata;(61, 102);Edition One;Português;HP;69.9
1307;Rattata;(61, 102);Shadowless;Inglês;SP;76.5
1308;Rattata;(61, 102);Edition One;Português;M;80.91
1309;Sandshrew;(62, 102);;Português;HP;0.13
1310;Sandshrew;(62, 102);;Português;HP;0.2
1311;Sandshrew;(62, 102);;Inglês;HP;0.2
1312;Sandshrew;(62, 102);;Português / Inglês;HP;0.23
1313;Sandshrew;(62, 102);;Português;HP;0.25
1314;Sandshrew;(62, 102);;Português;MP;0.26
1315;Sandshrew;(62, 102);;Português;MP;0.5
1316;Sandshrew;(62, 102);;Inglês;MP;0.5
1317;Sandshrew;(62, 102);;Português;SP;0.51
1318;Sandshrew;(62, 102);;Português;HP;0.51
1319;Sandshrew;(62, 102);;Português;MP;0.63
1320;Sandshrew;(62, 102);;Inglês;SP;0.68
1321;Sandshrew;(62, 102);;Português;SP;0.71
1322;Sandshrew;(62, 102);;Japonês;M;0.8
1323;Sandshrew;(62, 102);;Inglês;D;0.8
1324;Sandshrew;(62, 102);;Português / Inglês;MP;0.89
1325;Sandshrew;(62, 102);;Português;D;0.9
1326;Sandshrew;(62, 102);;Português;MP;0.98
1327;Sandshrew;(62, 102);;Inglês;MP;0.98
1328;Sandshrew;(62, 102);;Português;HP;1.3
1329;Sandshrew;(62, 102);;Português;SP;1.7
1330;Sandshrew;(62, 102);;Inglês;D;1.9
1331;Sandshrew;(62, 102);;Português;MP;1.99
1332;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1333;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1334;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1335;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1336;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1337;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1338;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1339;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1340;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1341;Sandshrew;(62, 102);;Português / Inglês;MP;2.0
1342;Sandshrew;(62, 102);;Inglês;HP;2.3
1343;Sandshrew;(62, 102);;Português;MP;2.5
1344;Sandshrew;(62, 102);;Inglês;MP;2.5
1345;Sandshrew;(62, 102);;Inglês;SP;2.7
1346;Sandshrew;(62, 102);;Inglês;SP;2.99
1347;Sandshrew;(62, 102);;Inglês;SP;3.98
1348;Sandshrew;(62, 102);;Inglês;SP;3.98
1349;Sandshrew;(62, 102);;Português;SP;4.49
1350;Sandshrew;(62, 102);;Inglês;SP;4.95
1351;Sandshrew;(62, 102);;Português;SP;5.39
1352;Sandshrew;(62, 102);;Português;SP;6.75
1353;Sandshrew;(62, 102);;Inglês;SP;8.09
1354;Sandshrew;(62, 102);Shadowless;Inglês;D;9.5
1355;Sandshrew;(62, 102);;Português;NM;9.9
1356;Sandshrew;(62, 102);;Inglês;NM;9.98
1357;Sandshrew;(62, 102);;Português;NM;13.68
1358;Sandshrew;(62, 102);;Português;NM;19.9
1359;Sandshrew;(62, 102);;Português;M;35.55
1360;Sandshrew;(62, 102);;Inglês;M;36.0
1361;Sandshrew;(62, 102);Edition One;Português;SP;38.5
1362;Sandshrew;(62, 102);Edition One;Português;SP;59.9
1363;Sandshrew;(62, 102);Edition One;Português;M;72.0
1364;Sandshrew;(62, 102);Edition One;Português;M;85.5
1365;Squirtle;(63, 102);;Português;D;0.45
1366;Squirtle;(63, 102);;Inglês;D;0.45
1367;Squirtle;(63, 102);;Português;D;0.5
1368;Squirtle;(63, 102);;Português;HP;0.6
1369;Squirtle;(63, 102);;Português;D;0.9
1370;Squirtle;(63, 102);;Português;HP;1.3
1371;Squirtle;(63, 102);;Português;MP;1.5
1372;Squirtle;(63, 102);;Português;MP;1.5
1373;Squirtle;(63, 102);;Inglês;D;1.9
1374;Squirtle;(63, 102);;Português / Inglês;MP;2.3
1375;Squirtle;(63, 102);;Inglês;HP;2.3
1376;Squirtle;(63, 102);;Inglês;SP;2.7
1377;Squirtle;(63, 102);;Inglês;SP;3.4
1378;Squirtle;(63, 102);;Português / Inglês;MP;4.0
1379;Squirtle;(63, 102);;Português;HP;4.98
1380;Squirtle;(63, 102);;Inglês;HP;4.98
1381;Squirtle;(63, 102);;Português;MP;5.99
1382;Squirtle;(63, 102);;Italiano;MP;5.99
1383;Squirtle;(63, 102);;Inglês;MP;7.5
1384;Squirtle;(63, 102);;Português;SP;7.99
1385;Squirtle;(63, 102);;Português;MP;8.9
1386;Squirtle;(63, 102);;Português / Inglês;SP;8.99
1387;Squirtle;(63, 102);;Português / Inglês;NM;11.69
1388;Squirtle;(63, 102);;Português;NM;14.39
1389;Squirtle;(63, 102);;Português;SP;15.9
1390;Squirtle;(63, 102);;Português;MP;18.9
1391;Squirtle;(63, 102);;Inglês;MP;18.9
1392;Squirtle;(63, 102);Edition One;Português;D;25.5
1393;Squirtle;(63, 102);;Português;SP;39.9
