;nome;num_colecao;extras;lingua;condicao;preco_unitario
12799;Fighting Energy;(97, 102);Foil;Inglês;SP;24.99
12800;Fighting Energy;(97, 102);;Português;M;31.5
12801;Fighting Energy;(97, 102);Reverse Foil;Inglês;SP;80.1
12802;Fighting Energy;(97, 102);Edition One;Português;M;135.0
12803;Fighting Energy;(97, 102);Edition One;Português;M;180.0
12804;Counterattack Claws;(97, 105);;Inglês;D;1.5
12805;Counterattack Claws;(97, 105);;Inglês;SP;1.8
12806;Counterattack Claws;(97, 105);;Inglês;MP;1.99
12807;Counterattack Claws;(97, 105);;Inglês;MP;2.0
12808;Counterattack Claws;(97, 105);;Inglês;SP;2.5
12809;Counterattack Claws;(97, 105);;Inglês;MP;2.8
12810;Counterattack Claws;(97, 105);;Inglês;SP;2.99
12811;Counterattack Claws;(97, 105);;Inglês;NM;3.0
12812;Counterattack Claws;(97, 105);;Inglês;SP;3.0
12813;Counterattack Claws;(97, 105);;Inglês;SP;3.5
12814;Counterattack Claws;(97, 105);;Inglês;D;3.9
12815;Counterattack Claws;(97, 105);;Inglês;HP;4.3
12816;Counterattack Claws;(97, 105);;Inglês;MP;4.5
12817;Counterattack Claws;(97, 105);;Inglês;SP;4.7
12818;Counterattack Claws;(97, 105);;Inglês;SP;5.0
12819;Counterattack Claws;(97, 105);;Inglês;MP;5.5
12820;Counterattack Claws;(97, 105);;Inglês;SP;12.9
12821;Counterattack Claws;(97, 105);;Japonês;MP;19.9
12822;Deoxys ex;(97, 107);;Japonês;MP;69.99
12823;Deoxys ex;(97, 107);Foil;Português;D;99.9
12824;Deoxys ex;(97, 107);Foil;Português;D;104.9
12825;Deoxys ex;(97, 107);Foil, Edition One;Japonês;MP;149.9
12826;Deoxys ex;(97, 107);Foil;Português;SP;200.0
12827;Deoxys ex;(97, 107);Foil;Inglês;NM;399.95
12828;Rocket's Entei ex;(97, 109);Foil;Português;MP;399.95
12829;Rocket's Entei ex;(97, 109);Foil;Português;MP;559.9
12830;Rocket's Entei ex;(97, 109);Foil;Português;NM;799.95
12831;Rocket's Entei ex;(97, 109);Foil;Inglês;NM;2999.95
12832;Gloom;(97, 146);;Português;;1.49
12833;Gloom;(97, 146);;Inglês;;1.49
12834;Gloom;(97, 146);;Inglês;MP;1.5
12835;Gloom;(97, 146);;Inglês;NM;1.9
12836;Gloom;(97, 146);Reverse Foil;Inglês;NM;5.5
12837;Salamence LV.X;(98, 99);Foil, Reverse Foil;Inglês;HP;35.91
12838;Salamence LV.X;(98, 99);;Inglês;;79.99
12839;Salamence LV.X;(98, 99);Foil;Inglês;SP;90.9
12840;Salamence LV.X;(98, 99);Foil, Edition One;Japonês;NM;99.9
12841;Fire Energy;(98, 102);;Inglês;D;0.47
12842;Fire Energy;(98, 102);;Português;D;0.49
12843;Fire Energy;(98, 102);;Inglês;HP;0.55
12844;Fire Energy;(98, 102);;Inglês;MP;0.63
12845;Fire Energy;(98, 102);;Português;HP;0.79
12846;Fire Energy;(98, 102);;Português;SP;0.81
12847;Fire Energy;(98, 102);;Inglês;SP;0.81
12848;Fire Energy;(98, 102);;Português;MP;0.89
12849;Fire Energy;(98, 102);;Inglês;MP;0.89
12850;Fire Energy;(98, 102);;Português;SP;0.9
12851;Fire Energy;(98, 102);;Inglês;SP;0.9
12852;Fire Energy;(98, 102);;Português;SP;0.9
12853;Fire Energy;(98, 102);;Inglês;SP;1.0
12854;Fire Energy;(98, 102);;Português;SP;3.59
12855;Fire Energy;(98, 102);;Inglês;SP;3.59
12856;Fire Energy;(98, 102);;Português;NM;7.2
12857;Fire Energy;(98, 102);;Inglês;NM;7.2
12858;Fire Energy;(98, 102);Edition One;Português;SP;9.5
12859;Fire Energy;(98, 102);Foil;Inglês;SP;22.99
12860;Fire Energy;(98, 102);;Português;M;40.5
12861;Fire Energy;(98, 102);Edition One;Português;NM;59.95
12862;Energy Amplifier;(98, 105);;Inglês;MP;1.5
12863;Energy Amplifier;(98, 105);;Inglês;MP;2.5
12864;Energy Amplifier;(98, 105);;Inglês;NM;2.69
12865;Energy Amplifier;(98, 105);;Inglês;NM;3.0
12866;Energy Amplifier;(98, 105);;Inglês;HP;3.3
12867;Energy Amplifier;(98, 105);;Inglês;MP;3.5
12868;Energy Amplifier;(98, 105);;Inglês;SP;5.0
12869;Energy Amplifier;(98, 105);;Japonês;SP;15.9
12870;Felicity's Drawing;(98, 106);;Inglês;SP;1.8
12871;Felicity's Drawing;(98, 106);;Inglês;SP;1.9
12872;Felicity's Drawing;(98, 106);;Português;;1.99
12873;Felicity's Drawing;(98, 106);;Português;MP;1.99
12874;Felicity's Drawing;(98, 106);;Inglês;;1.99
12875;Felicity's Drawing;(98, 106);;Inglês;MP;1.99
12876;Felicity's Drawing;(98, 106);;Inglês;MP;2.0
12877;Felicity's Drawing;(98, 106);;Inglês;NM;2.0
12878;Felicity's Drawing;(98, 106);;Inglês;HP;2.3
12879;Felicity's Drawing;(98, 106);;Inglês;MP;2.5
12880;Felicity's Drawing;(98, 106);;Inglês;SP;2.7
12881;Felicity's Drawing;(98, 106);;Inglês;NM;2.9
12882;Felicity's Drawing;(98, 106);;Inglês;NM;3.59
12883;Felicity's Drawing;(98, 106);;Inglês;NM;4.0
12884;Felicity's Drawing;(98, 106);;Japonês;NM;4.0
12885;Felicity's Drawing;(98, 106);Reverse Foil;Inglês;MP;4.0
12886;Felicity's Drawing;(98, 106);Reverse Foil;Inglês;SP;4.5
12887;Volkner's Philosophy;(98, 111);;Japonês;SP;0.8
12888;Volkner's Philosophy;(98, 111);;Inglês;M;0.8
12889;Volkner's Philosophy;(98, 111);;Inglês;MP;2.0
12890;Volkner's Philosophy;(98, 111);;Inglês;SP;2.5
12891;Volkner's Philosophy;(98, 111);;Inglês;SP;2.9
12892;Volkner's Philosophy;(98, 111);;Inglês;NM;3.0
12893;Volkner's Philosophy;(98, 111);;Inglês;NM;3.0
12894;Volkner's Philosophy;(98, 111);Reverse Foil;Inglês;M;5.0
12895;Volkner's Philosophy;(98, 111);Reverse Foil;Inglês;NM;6.0
12896;Volkner's Philosophy;(98, 111);Reverse Foil;Inglês;MP;19.9
12897;Shinx;(98, 130);;Inglês;D;0.25
12898;Shinx;(98, 130);;Inglês;D;0.3
12899;Shinx;(98, 130);;Português;NM;0.49
12900;Shinx;(98, 130);;Português;;0.49
12901;Shinx;(98, 130);;Português;NM;0.49
12902;Shinx;(98, 130);;Inglês;;0.49
12903;Shinx;(98, 130);;Português;NM;0.5
12904;Shinx;(98, 130);;Inglês;NM;0.5
12905;Shinx;(98, 130);;Português;NM;0.5
12906;Shinx;(98, 130);;Inglês;HP;1.3
12907;Shinx;(98, 130);;Inglês;MP;1.5
12908;Shinx;(98, 130);;Português;SP;1.7
12909;Shinx;(98, 130);;Português;NM;1.9
12910;Shinx;(98, 130);Reverse Foil;Inglês;D;2.9
12911;Shinx;(98, 130);Reverse Foil;Inglês;SP;4.49
12912;Shinx;(98, 130);Reverse Foil;Inglês;SP;4.5
12913;Shinx;(98, 130);;Inglês;NM;4.95
12914;Shinx;(98, 130);Promo;Inglês;SP;24.9
12915;Shinx;(98, 130);Promo;Inglês;SP;29.5
12916;Sabrina's Porygon;(98, 132);;Inglês;MP;1.49
12917;Sabrina's Porygon;(98, 132);;;;1.5
12918;Sabrina's Porygon;(98, 132);;Inglês;HP;1.9
12919;Sabrina's Porygon;(98, 132);;Inglês;D;1.9
12920;Sabrina's Porygon;(98, 132);;Inglês;SP;1.99
12921;Sabrina's Porygon;(98, 132);;Inglês;NM;2.0
12922;Sabrina's Porygon;(98, 132);;Inglês;MP;2.5
12923;Sabrina's Porygon;(98, 132);;Inglês;SP;2.7
12924;Sabrina's Porygon;(98, 132);;Inglês;SP;3.6
12925;Sabrina's Porygon;(98, 132);;Japonês;SP;4.5
12926;Sabrina's Porygon;(98, 132);;Inglês;SP;7.2
12927;Sabrina's Porygon;(98, 132);;Inglês;MP;8.0
12928;Sabrina's Porygon;(98, 132);Edition One;Inglês;MP;9.49
12929;Sabrina's Porygon;(98, 132);;Inglês;SP;10.8
12930;Sabrina's Porygon;(98, 132);Edition One;Inglês;HP;11.9
12931;Sabrina's Porygon;(98, 132);;Japonês;SP;12.0
12932;Sabrina's Porygon;(98, 132);Edition One;Inglês;SP;14.9
12933;Sabrina's Porygon;(98, 132);;Inglês;NM;19.8
12934;Sabrina's Porygon;(98, 132);;Japonês;NM;49.9
12935;Grass Energy;(99, 102);;Português;D;0.09
12936;Grass Energy;(99, 102);;Inglês;D;0.09
12937;Grass Energy;(99, 102);;Português;HP;0.14
12938;Grass Energy;(99, 102);;Inglês;HP;0.14
12939;Grass Energy;(99, 102);;Português;HP;0.19
12940;Grass Energy;(99, 102);;Inglês;HP;0.2
12941;Grass Energy;(99, 102);;Português;MP;0.29
12942;Grass Energy;(99, 102);;Inglês;MP;0.3
12943;Grass Energy;(99, 102);;Português;MP;0.3
12944;Grass Energy;(99, 102);;Português;MP;0.36
12945;Grass Energy;(99, 102);;Inglês;MP;0.36
12946;Grass Energy;(99, 102);;Português;SP;0.49
12947;Grass Energy;(99, 102);;Português;SP;0.55
12948;Grass Energy;(99, 102);;Português;HP;0.55
12949;Grass Energy;(99, 102);;Inglês;HP;0.75
12950;Grass Energy;(99, 102);;Português;SP;0.75
12951;Grass Energy;(99, 102);;Inglês;SP;0.75
12952;Grass Energy;(99, 102);;Português;NM;0.99
12953;Grass Energy;(99, 102);;Português;NM;1.0
12954;Grass Energy;(99, 102);;Português;MP;1.0
12955;Grass Energy;(99, 102);;Português;SP;2.88
12956;Grass Energy;(99, 102);;Inglês;NM;8.91
12957;Grass Energy;(99, 102);;Português;NM;13.5
12958;Grass Energy;(99, 102);;Inglês;NM;13.5
12959;Grass Energy;(99, 102);;Português;M;37.8
12960;Grass Energy;(99, 102);Reverse Foil;Português;SP;63.89
12961;Grass Energy;(99, 102);Reverse Foil;Inglês;SP;63.89
12962;Grass Energy;(99, 102);Reverse Foil;Português;MP;98.99
12963;Grass Energy;(99, 102);Reverse Foil;Inglês;MP;98.99
12964;Grass Energy;(99, 102);Edition One;Português;M;180.0
12965;Energy Stadium;(99, 105);;Inglês;MP;3.49
12966;Energy Stadium;(99, 105);;Inglês;D;3.5
12967;Energy Stadium;(99, 105);;Inglês;SP;3.9
12968;Energy Stadium;(99, 105);;Inglês;NM;5.92
12969;Energy Stadium;(99, 105);;Inglês;MP;6.0
12970;Energy Stadium;(99, 105);;Inglês;NM;6.5
12971;Energy Stadium;(99, 105);;Inglês;HP;6.9
12972;Energy Stadium;(99, 105);;Inglês;MP;7.9
12973;Energy Stadium;(99, 105);;Inglês;SP;8.5
12974;Energy Stadium;(99, 105);;Inglês;NM;9.5
12975;Berry;(99, 111);;Inglês;HP;0.09
12976;Berry;(99, 111);;Inglês;MP;0.14
12977;Berry;(99, 111);;Inglês;MP;0.17
12978;Berry;(99, 111);;Inglês;SP;0.18
12979;Berry;(99, 111);;Inglês;D;0.2
12980;Berry;(99, 111);;Inglês;HP;0.2
12981;Berry;(99, 111);;Inglês;SP;0.25
12982;Berry;(99, 111);;Inglês;SP;0.25
12983;Berry;(99, 111);;Inglês;MP;0.3
12984;Berry;(99, 111);;Francês;NM;0.49
12985;Berry;(99, 111);;Inglês;NM;0.49
12986;Berry;(99, 111);;Japonês;SP;0.5
12987;Berry;(99, 111);;Inglês;MP;0.5
12988;Berry;(99, 111);;Inglês;SP;0.8
12989;Berry;(99, 111);;Inglês;SP;1.0
12990;Berry;(99, 111);;Inglês;SP;1.0
12991;Berry;(99, 111);;Inglês;SP;1.25
12992;Berry;(99, 111);;Inglês;NM;1.5
12993;Berry;(99, 111);;Inglês;SP;1.79
12994;Berry;(99, 111);;Português;MP;2.0
12995;Berry;(99, 111);Edition One;Inglês;SP;2.0
12996;Berry;(99, 111);;Inglês;MP;2.0
12997;Berry;(99, 111);;Inglês;SP;3.5
12998;Berry;(99, 111);;Japonês;D;3.9
12999;Berry;(99, 111);;Inglês;D;3.9
13000;Berry;(99, 111);;Inglês;HP;4.3
13001;Berry;(99, 111);;Inglês;MP;4.5
13002;Berry;(99, 111);;Inglês;SP;4.7
13003;Torchic;(99, 127);;Inglês;SP;0.45
13004;Torchic;(99, 127);;Inglês;NM;0.49
13005;Torchic;(99, 127);;Inglês;SP;0.49
13006;Torchic;(99, 127);;Português;SP;0.49
13007;Torchic;(99, 127);;Inglês;SP;0.49
13008;Torchic;(99, 127);;Inglês;NM;0.5
13009;Torchic;(99, 127);;Inglês;NM;0.5
13010;Torchic;(99, 127);;Inglês;SP;1.7
13011;Torchic;(99, 127);;Inglês;D;1.9
13012;Torchic;(99, 127);;Inglês;NM;1.9
13013;Torchic;(99, 127);;Inglês;NM;5.5
13014;Hitmonchan;(99, 146);;Português;;1.49
13015;Hitmonchan;(99, 146);;Inglês;;1.49
13016;Hitmonchan;(99, 146);;Inglês;SP;1.7
13017;Hitmonchan;(99, 146);;Inglês;NM;1.9
13018;Chikorita;(99, 165);;Inglês;MP;0.49
13019;Chikorita;(99, 165);;Inglês;SP;0.89
13020;Chikorita;(99, 165);;Inglês;NM;1.99
13021;Chikorita;(99, 165);;Inglês;MP;8.9
13022;Chikorita;(99, 165);Reverse Foil;Inglês;SP;10.9
13023;Chikorita;(99, 165);Reverse Foil;Inglês;D;19.99
13024;Lightning Energy;(100, 102);;Português;D;0.09
13025;Lightning Energy;(100, 102);;Inglês;HP;0.29
13026;Lightning Energy;(100, 102);;Português;MP;0.36
13027;Lightning Energy;(100, 102);;Inglês;MP;0.36
13028;Lightning Energy;(100, 102);;Português;MP;0.89
13029;Lightning Energy;(100, 102);;Inglês;MP;0.89
13030;Lightning Energy;(100, 102);;Português;MP;1.0
13031;Lightning Energy;(100, 102);;Alemão;SP;2.0
13032;Lightning Energy;(100, 102);;Espanhol;SP;2.0
13033;Lightning Energy;(100, 102);;Português;SP;2.0
13034;Lightning Energy;(100, 102);Edition One;Português;D;4.49
13035;Lightning Energy;(100, 102);;Português;SP;4.95
13036;Lightning Energy;(100, 102);;Inglês;SP;4.95
13037;Lightning Energy;(100, 102);Edition One;Português;HP;8.5
13038;Lightning Energy;(100, 102);Edition One;Português;MP;10.5
13039;Lightning Energy;(100, 102);Edition One;Português;SP;14.5
13040;Lightning Energy;(100, 102);Foil;Inglês;SP;22.99
13041;Lightning Energy;(100, 102);Reverse Foil;Inglês;SP;29.5
13042;Lightning Energy;(100, 102);Edition One;Português;SP;39.95
13043;Lightning Energy;(100, 102);Foil, Promo;Inglês;MP;39.99
13044;Lightning Energy;(100, 102);;Português;M;40.5
13045;Lightning Energy;(100, 102);Edition One;Português;NM;59.95
13046;Lightning Energy;(100, 102);Reverse Foil;Inglês;MP;68.39
13047;Lightning Energy;(100, 102);Reverse Foil;Inglês;SP;80.99
13048;Lightning Energy;(100, 102);Edition One;Português;M;180.0
13049;Double Gust;(100, 111);;Inglês;SP;0.92
13050;Double Gust;(100, 111);Edition One;Inglês;D;2.0
13051;Double Gust;(100, 111);;Inglês;HP;2.5
13052;Double Gust;(100, 111);;Inglês;MP;3.15
13053;Double Gust;(100, 111);;Inglês;HP;4.3
13054;Double Gust;(100, 111);;Inglês;SP;4.7
13055;Double Gust;(100, 111);;Inglês;MP;4.7
13056;Double Gust;(100, 111);;Inglês;NM;6.49
13057;Double Gust;(100, 111);;Inglês;NM;7.0
13058;Double Gust;(100, 111);;Japonês;MP;19.9
13059;Torkoal;(100, 127);;Inglês;M;0.48
13060;Torkoal;(100, 127);;Inglês;MP;0.7
13061;Torkoal;(100, 127);;Inglês;D;0.9
13062;Torkoal;(100, 127);;Inglês;SP;1.7
13063;Torkoal;(100, 127);;Inglês;NM;1.9
13064;Torkoal;(100, 127);Reverse Foil;Inglês;SP;2.0
13065;Torkoal;(100, 127);Reverse Foil;Inglês;MP;3.5
13066;Chikorita;(100, 165);;Francês;SP;4.0
13067;Chikorita;(100, 165);;Inglês;NM;4.89
13068;Chikorita;(100, 165);;Inglês;SP;4.9
13069;Chikorita;(100, 165);;Inglês;HP;4.9
13070;Chikorita;(100, 165);Edition One;Japonês;NM;9.5
13071;Psychic Energy;(101, 102);;Inglês;D;0.09
13072;Psychic Energy;(101, 102);;Português;D;0.09
13073;Psychic Energy;(101, 102);;Inglês;HP;0.29
13074;Psychic Energy;(101, 102);;Português;MP;0.32
13075;Psychic Energy;(101, 102);;Inglês;MP;0.32
13076;Psychic Energy;(101, 102);;Português;SP;0.45
13077;Psychic Energy;(101, 102);;Inglês;SP;0.45
13078;Psychic Energy;(101, 102);;Inglês;D;0.47
13079;Psychic Energy;(101, 102);;Inglês;D;0.5
13080;Psychic Energy;(101, 102);;Português;MP;0.75
13081;Psychic Energy;(101, 102);;Português;MP;0.75
13082;Psychic Energy;(101, 102);;Português;MP;0.89
13083;Psychic Energy;(101, 102);;Inglês;MP;0.89
13084;Psychic Energy;(101, 102);;Português;SP;0.99
13085;Psychic Energy;(101, 102);;Inglês;SP;1.0
13086;Psychic Energy;(101, 102);;Espanhol;NM;1.0
13087;Psychic Energy;(101, 102);;Inglês;MP;1.0
13088;Psychic Energy;(101, 102);;Português;SP;1.0
13089;Psychic Energy;(101, 102);;Inglês;SP;1.79
13090;Psychic Energy;(101, 102);;Português;NM;5.9
13091;Psychic Energy;(101, 102);Edition One;Português;NM;18.0
13092;Psychic Energy;(101, 102);;Português;M;27.0
13093;Psychic Energy;(101, 102);Reverse Foil;Inglês;SP;59.5
13094;Psychic Energy;(101, 102);Foil, Promo;Inglês;SP;99.99
13095;Psychic Energy;(101, 102);Edition One;Português;M;180.0
13096;Magnifier;(101, 105);;Inglês;HP;0.9
13097;Magnifier;(101, 105);;Inglês;HP;1.99
13098;Magnifier;(101, 105);;Inglês;MP;2.49
13099;Magnifier;(101, 105);;Inglês;SP;2.84
13100;Magnifier;(101, 105);;Inglês;SP;3.0
13101;Magnifier;(101, 105);;Inglês;MP;3.0
13102;Magnifier;(101, 105);;Inglês;SP;3.0
13103;Magnifier;(101, 105);;Inglês;SP;3.59
13104;Magnifier;(101, 105);;Inglês;NM;3.99
13105;Magnifier;(101, 105);;Inglês;SP;4.0
13106;Magnifier;(101, 105);;Inglês;MP;5.5
13107;Magnifier;(101, 105);;Inglês;NM;5.5
13108;Magnifier;(101, 105);;Inglês;NM;19.9
13109;Moo-Moo Milk;(101, 111);;Inglês;SP;0.09
13110;Moo-Moo Milk;(101, 111);;Inglês;MP;0.27
13111;Moo-Moo Milk;(101, 111);;Inglês;D;0.31
13112;Moo-Moo Milk;(101, 111);;Inglês;NM;0.36
13113;Moo-Moo Milk;(101, 111);;Inglês;MP;0.45
13114;Moo-Moo Milk;(101, 111);;Inglês;MP;0.5
13115;Moo-Moo Milk;(101, 111);;Inglês;HP;0.51
13116;Moo-Moo Milk;(101, 111);;Inglês;MP;0.63
13117;Moo-Moo Milk;(101, 111);;Inglês;SP;0.8
13118;Moo-Moo Milk;(101, 111);;Inglês;SP;0.8
13119;Moo-Moo Milk;(101, 111);;Inglês;NM;0.89
13120;Moo-Moo Milk;(101, 111);;Inglês;NM;1.0
13121;Moo-Moo Milk;(101, 111);;Inglês;SP;1.0
13122;Moo-Moo Milk;(101, 111);;Inglês;NM;1.0
13123;SP Energy;(101, 111);;Inglês;D;1.0
13124;Moo-Moo Milk;(101, 111);;Inglês;SP;1.5
13125;Moo-Moo Milk;(101, 111);Edition One;Inglês;MP;1.5
13126;Moo-Moo Milk;(101, 111);;Inglês;D;1.9
13127;Moo-Moo Milk;(101, 111);;Inglês;NM;2.0
13128;Moo-Moo Milk;(101, 111);Edition One;Inglês;SP;2.0
13129;Moo-Moo Milk;(101, 111);;Inglês;NM;2.25
13130;Moo-Moo Milk;(101, 111);;Inglês;HP;2.3
13131;Moo-Moo Milk;(101, 111);;Inglês;MP;2.5
13132;Moo-Moo Milk;(101, 111);;Inglês;SP;2.5
13133;Moo-Moo Milk;(101, 111);;Inglês;SP;2.7
13134;Moo-Moo Milk;(101, 111);Edition One;Inglês;NM;2.99
13135;SP Energy;(101, 111);;Japonês;NM;3.0
13136;SP Energy;(101, 111);;Inglês;NM;4.0
13137;SP Energy;(101, 111);Edition One;Japonês;NM;6.0
13138;SP Energy;(101, 111);Reverse Foil;Inglês;NM;8.0
13139;SP Energy;(101, 111);;Inglês;NM;8.9
13140;SP Energy;(101, 111);Reverse Foil;Inglês;MP;9.95
13141;Moo-Moo Milk;(101, 111);;Inglês;NM;25.9
13142;SP Energy;(101, 111);Edition One;Japonês;SP;29.9
13143;Turtwig;(101, 127);;Inglês;MP;0.4
13144;Turtwig;(101, 127);;Inglês;NM;0.48
13145;Turtwig;(101, 127);;Inglês;SP;0.49
13146;Turtwig;(101, 127);Reverse Foil;Inglês;SP;3.7
13147;Starly;(101, 130);;Inglês;MP;0.14
13148;Starly;(101, 130);;Inglês;MP;0.3
13149;Starly;(101, 130);;Inglês;SP;0.4
13150;Starly;(101, 130);;Português;NM;0.49
13151;Starly;(101, 130);;Português;;0.49
13152;Starly;(101, 130);;Inglês;;0.49
13153;Starly;(101, 130);;Português;NM;0.5
13154;Starly;(101, 130);;Inglês;MP;0.5
13155;Starly;(101, 130);;Inglês;NM;0.5
13156;Starly;(101, 130);;Português;NM;0.5
13157;Starly;(101, 130);;Português;MP;1.5
13158;Starly;(101, 130);;Português;SP;1.7
13159;Starly;(101, 130);;Inglês;SP;1.7
13160;Starly;(101, 130);;Português;NM;1.9
13161;Starly;(101, 130);Reverse Foil;Inglês;SP;29.9
13162;Lt. Surge;(101, 132);;Inglês;D;1.49
13163;Lt. Surge;(101, 132);;Inglês;MP;3.95
13164;Lt. Surge;(101, 132);;Inglês;MP;4.0
13165;Lt. Surge;(101, 132);;Inglês;SP;11.9
13166;Lt. Surge;(101, 132);;Inglês;HP;11.9
13167;Lt. Surge;(101, 132);Edition One;Inglês;MP;129.9
13168;Lt. Surge;(101, 132);Edition One;Inglês;MP;200.0
13169;Clefairy;(101, 165);;Inglês;D;0.25
13170;Clefairy;(101, 165);;Português;MP;0.5
13171;Clefairy;(101, 165);;Japonês;SP;0.5
13172;Clefairy;(101, 165);;Inglês;MP;0.5
13173;Clefairy;(101, 165);;Inglês;MP;0.5
13174;Clefairy;(101, 165);;Inglês;MP;0.55
13175;Clefairy;(101, 165);;Inglês;SP;0.7
13176;Clefairy;(101, 165);;Inglês;NM;0.99
13177;Clefairy;(101, 165);;Inglês;NM;1.0
13178;Clefairy;(101, 165);;Inglês;MP;1.0
13179;Clefairy;(101, 165);;Inglês;MP;2.5
13180;Clefairy;(101, 165);;Inglês;HP;2.5
13181;Clefairy;(101, 165);;Inglês;SP;2.7
13182;Clefairy;(101, 165);;Inglês;SP;3.0
13183;Clefairy;(101, 165);;Inglês;NM;3.5
13184;Clefairy;(101, 165);Edition One;Japonês;SP;8.5
13185;Clefairy;(101, 165);Edition One;Japonês;NM;9.5
13186;Clefairy;(101, 165);Reverse Foil;Inglês;MP;19.5
13187;Clefairy;(101, 165);Reverse Foil;Inglês;SP;19.9
13188;Clefairy;(101, 165);Reverse Foil;Inglês;SP;24.5
13189;Water Energy;(102, 102);;Português;D;0.09
13190;Water Energy;(102, 102);;Português;HP;0.18
13191;Water Energy;(102, 102);;Inglês;HP;0.18
13192;Water Energy;(102, 102);;Português;HP;0.29
13193;Water Energy;(102, 102);;Inglês;HP;0.29
13194;Water Energy;(102, 102);;Inglês;HP;0.3
13195;Water Energy;(102, 102);;Português;HP;0.5
13196;Water Energy;(102, 102);;Português;HP;0.53
13197;Water Energy;(102, 102);;Inglês;HP;0.53
13198;Water Energy;(102, 102);;Português;SP;0.69
13199;Water Energy;(102, 102);;Português;MP;0.7
13200;Water Energy;(102, 102);;Português;SP;0.7
13201;Water Energy;(102, 102);;Português;SP;0.75
13202;Water Energy;(102, 102);;Espanhol;SP;0.75
13203;Water Energy;(102, 102);;Inglês;NM;0.9
13204;Water Energy;(102, 102);;Português;MP;1.62
13205;Water Energy;(102, 102);;Inglês;MP;1.62
13206;Water Energy;(102, 102);;Português;SP;4.95
13207;Water Energy;(102, 102);;Inglês;SP;4.95
13208;Water Energy;(102, 102);Edition One;Português;SP;14.5
13209;Water Energy;(102, 102);Edition One;Português;M;180.0
13210;Water Energy;(102, 102);Edition One;Inglês;M;180.0
13211;Water Energy;(102, 102);Reverse Foil;Português;NM;225.0
13212;Water Energy;(102, 102);Reverse Foil;Inglês;NM;225.0
13213;Vulpix;(102, 127);;Inglês;MP;2.0
13214;Vulpix;(102, 127);;Inglês;NM;2.25
13215;Vulpix;(102, 127);;Inglês;SP;2.4
13216;Vulpix;(102, 127);;Inglês;SP;2.7
13217;Vulpix;(102, 127);;Inglês;NM;2.9
13218;Vulpix;(102, 127);Reverse Foil;Inglês;SP;180.0
13219;Stunky;(102, 130);;Português;NM;0.35
13220;Stunky;(102, 130);;Inglês;NM;0.35
13221;Stunky;(102, 130);;Português;SP;0.4
13222;Stunky;(102, 130);;Português;;0.49
13223;Stunky;(102, 130);;Inglês;;0.49
13224;Stunky;(102, 130);;Português;NM;0.5
13225;Stunky;(102, 130);;Inglês;NM;0.5
13226;Stunky;(102, 130);;Inglês;NM;0.5
13227;Stunky;(102, 130);;Inglês;MP;0.5
13228;Stunky;(102, 130);;Inglês;HP;1.3
13229;Stunky;(102, 130);;Inglês;MP;1.5
13230;Stunky;(102, 130);;Inglês;SP;1.7
13231;Stunky;(102, 130);;Português;SP;1.7
13232;Stunky;(102, 130);;Português;NM;1.9
13233;Stunky;(102, 130);Reverse Foil;Inglês;MP;3.5
13234;Stunky;(102, 130);Reverse Foil;Inglês;MP;4.5
13235;Corsola;(102, 165);;Inglês;MP;0.7
13236;Corsola;(102, 165);;Inglês;NM;1.0
13237;Corsola;(102, 165);;Japonês;SP;1.0
13238;Corsola;(102, 165);;Inglês;SP;1.0
13239;Corsola;(102, 165);;Inglês;SP;1.49
13240;Corsola;(102, 165);;Inglês;SP;1.99
13241;Corsola;(102, 165);;Inglês;SP;3.0
13242;Corsola;(102, 165);Reverse Foil;Inglês;MP;10.0
13243;Corsola;(102, 165);Reverse Foil;Inglês;MP;18.9
13244;Corsola;(102, 165);Reverse Foil;Inglês;HP;19.9
13245;Team Rocket's Evil Deeds;(103, 105);;Inglês;SP;3.99
13246;Team Rocket's Evil Deeds;(103, 105);;Inglês;SP;4.49
13247;Team Rocket's Evil Deeds;(103, 105);;Inglês;HP;6.9
13248;Team Rocket's Evil Deeds;(103, 105);;Inglês;NM;6.95
13249;Team Rocket's Evil Deeds;(103, 105);;Inglês;SP;9.9
13250;Team Rocket's Evil Deeds;(103, 105);;Inglês;MP;14.5
13251;Team Rocket's Evil Deeds;(103, 105);;Japonês;SP;19.9
13252;Water Energy;(103, 106);Foil;Inglês;SP;15.0
13253;Water Energy;(103, 106);Foil;Português;D;19.95
13254;Water Energy;(103, 106);Foil;Inglês;D;19.95
13255;Water Energy;(103, 106);Foil;Português;HP;26.95
13256;Water Energy;(103, 106);Foil;Inglês;HP;26.95
13257;Water Energy;(103, 106);Foil;Inglês;SP;39.9
13258;Water Energy;(103, 106);Foil;Português;SP;39.95
13259;Water Energy;(103, 106);Foil;Inglês;SP;39.95
13260;Water Energy;(103, 106);Foil;Português;NM;49.95
13261;Water Energy;(103, 106);Foil;Inglês;NM;49.95
13262;Super Rod;(103, 111);;Inglês;D;0.18
13263;Super Rod;(103, 111);;Inglês;SP;0.21
13264;Super Rod;(103, 111);;Inglês;HP;0.24
13265;Super Rod;(103, 111);;Inglês;D;0.25
13266;Super Rod;(103, 111);;Inglês;MP;0.25
13267;Super Rod;(103, 111);;Inglês;MP;0.27
13268;Super Rod;(103, 111);;Inglês;SP;0.36
13269;Super Rod;(103, 111);;Inglês;SP;0.49
